locus_tag	ftype	length_bp	gene	EC_number	COG	product
OBENKMEN_02652	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
OBENKMEN_02653	CDS	3516	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
OBENKMEN_02654	CDS	597	rnhB	3.1.26.4	COG0164	Ribonuclease HII
OBENKMEN_02655	CDS	1185	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
OBENKMEN_02656	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
OBENKMEN_02657	CDS	531	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
OBENKMEN_02658	CDS	1023	lpxD	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
OBENKMEN_02659	CDS	498	skp		COG2825	Chaperone protein Skp
OBENKMEN_02660	CDS	2388	bamA		COG4775	Outer membrane protein assembly factor BamA
OBENKMEN_02661	CDS	1356	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
OBENKMEN_02662	CDS	849	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
OBENKMEN_02663	CDS	759	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
OBENKMEN_02664	CDS	1197	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
OBENKMEN_02665	CDS	558	frr		COG0233	Ribosome-recycling factor
OBENKMEN_02666	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
OBENKMEN_02667	CDS	858	tsf		COG0264	Elongation factor Ts
OBENKMEN_02668	CDS	726	rpsB		COG0052	30S ribosomal protein S2
OBENKMEN_02669	CDS	792	map_2	3.4.11.18	COG0024	Methionine aminopeptidase
OBENKMEN_02670	CDS	2739	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
OBENKMEN_02671	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
OBENKMEN_02672	CDS	390				hypothetical protein
OBENKMEN_02673	CDS	450			COG0716	putative protein
OBENKMEN_02674	CDS	774	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
OBENKMEN_02675	CDS	333	yqcC		COG3098	putative protein YqcC
OBENKMEN_02676	CDS	1425	xylP			Isoprimeverose transporter
OBENKMEN_02677	CDS	2181	iutA			Ferric aerobactin receptor
OBENKMEN_02678	CDS	1329	iucD_1	1.14.13.59	COG3486	L-lysine N6-monooxygenase
OBENKMEN_02679	CDS	1749	iucC_1	6.3.2.39	COG4264	Aerobactin synthase
OBENKMEN_02680	CDS	951	iucB_1	2.3.1.102		N(6)-hydroxylysine O-acetyltransferase
OBENKMEN_02681	CDS	1071	iucA_1	6.3.2.38		N(2)-citryl-N(6)-acetyl-N(6)-hydroxylysine synthase
OBENKMEN_02682	CDS	609	iucA_2	6.3.2.38		N(2)-citryl-N(6)-acetyl-N(6)-hydroxylysine synthase
OBENKMEN_02683	CDS	1224				hypothetical protein
OBENKMEN_02684	CDS	834				hypothetical protein
OBENKMEN_02685	CDS	1359				hypothetical protein
OBENKMEN_02686	CDS	744	esaR_2			Transcriptional activator protein EsaR
OBENKMEN_02687	CDS	651	esaI_2	2.3.1.184		Acyl-homoserine-lactone synthase
OBENKMEN_02688	CDS	147				hypothetical protein
OBENKMEN_02689	CDS	651				hypothetical protein
OBENKMEN_02690	CDS	327				hypothetical protein
OBENKMEN_02691	CDS	264			COG1662	IS1 family transposase IS1N
OBENKMEN_02692	CDS	372				hypothetical protein
OBENKMEN_02693	CDS	156				hypothetical protein
OBENKMEN_02694	CDS	441				IS256 family transposase ISEc39
OBENKMEN_02695	CDS	240				hypothetical protein
OBENKMEN_02696	CDS	1293	cvaA		COG0845	Colicin V secretion protein CvaA
OBENKMEN_02697	CDS	2115	apxIB_2		COG2274	Toxin RTX-I translocation ATP-binding protein
OBENKMEN_02698	CDS	1305	exuT_1			Hexuronate transporter
OBENKMEN_02699	CDS	795	lutR_1		COG2186	HTH-type transcriptional regulator LutR
OBENKMEN_02700	CDS	534				hypothetical protein
OBENKMEN_02701	CDS	699	yqjA		COG0586	Inner membrane protein YqjA
OBENKMEN_02702	CDS	390	mzrA			Modulator protein MzrA
OBENKMEN_02703	CDS	381	yqjC			Protein YqjC
OBENKMEN_02704	CDS	306	yqjD_2		COG4575	putative protein YqjD
OBENKMEN_02705	CDS	396	yqjE		COG5393	Inner membrane protein YqjE
OBENKMEN_02706	CDS	285				hypothetical protein
OBENKMEN_02707	CDS	396	yqjF		COG2259	Inner membrane protein YqjF
OBENKMEN_02708	CDS	180				hypothetical protein
OBENKMEN_02709	CDS	741	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
OBENKMEN_02710	CDS	2535	rnr	3.1.13.1	COG0557	Ribonuclease R
OBENKMEN_02711	CDS	465	nsrR		COG1959	HTH-type transcriptional repressor NsrR
OBENKMEN_02712	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
OBENKMEN_02713	CDS	249				hypothetical protein
OBENKMEN_02714	CDS	1005	hflC		COG0330	Modulator of FtsH protease HflC
OBENKMEN_02715	CDS	1260	hflK		COG0330	Modulator of FtsH protease HflK
OBENKMEN_02716	CDS	1287	hflX		COG2262	GTPase HflX
OBENKMEN_02717	CDS	306	hfq		COG1923	RNA-binding protein Hfq
OBENKMEN_02718	CDS	942	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
OBENKMEN_02719	CDS	1908	mutL		COG0323	DNA mismatch repair protein MutL
OBENKMEN_02720	CDS	1914				hypothetical protein
OBENKMEN_02721	CDS	471	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
OBENKMEN_02722	CDS	1515	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
OBENKMEN_02723	CDS	1140	queG	1.17.99.6		Epoxyqueuosine reductase
OBENKMEN_02724	tRNA	76				tRNA-Gly(gcc)
OBENKMEN_02725	tRNA	76				tRNA-Gly(gcc)
OBENKMEN_02726	CDS	258				hypothetical protein
OBENKMEN_02727	CDS	1686	maeB_2	1.1.1.40	COG0280	NADP-dependent malic enzyme
OBENKMEN_02728	CDS	624	nudK	3.6.1.-		GDP-mannose pyrophosphatase NudK
OBENKMEN_02729	CDS	600	napC		COG3005	Cytochrome c-type protein NapC
OBENKMEN_02730	CDS	468	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
OBENKMEN_02731	CDS	1848	napA_1	1.9.6.1	COG0243	Periplasmic nitrate reductase
OBENKMEN_02732	CDS	615	napA_2	1.9.6.1	COG0243	Periplasmic nitrate reductase
OBENKMEN_02733	CDS	267	napD		COG3062	Chaperone NapD
OBENKMEN_02734	CDS	504	napF_2		COG1145	Ferredoxin-type protein NapF
OBENKMEN_02735	CDS	630	narL		COG2197	Nitrate/nitrite response regulator protein NarL
OBENKMEN_02736	CDS	279				hypothetical protein
OBENKMEN_02737	CDS	3132	acrB_2		COG0841	Multidrug efflux pump subunit AcrB
OBENKMEN_02738	CDS	585				hypothetical protein
OBENKMEN_02739	CDS	549	ybcI		COG1988	Inner membrane protein YbcI
OBENKMEN_02740	CDS	1176	chuR_1	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
OBENKMEN_02741	CDS	1671				hypothetical protein
OBENKMEN_02742	CDS	3651	rne	3.1.26.12		Ribonuclease E
OBENKMEN_02743	CDS	963	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
OBENKMEN_02744	CDS	597	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
OBENKMEN_02745	CDS	525	yceD_3		COG1399	Large ribosomal RNA subunit accumulation protein YceD
OBENKMEN_02746	CDS	168	rpmF		COG0333	50S ribosomal protein L32
OBENKMEN_02747	CDS	1035	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
OBENKMEN_02748	CDS	951	fabH_3	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
OBENKMEN_02749	CDS	930	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
OBENKMEN_02750	CDS	735	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
OBENKMEN_02751	CDS	237	acpP			Acyl carrier protein
OBENKMEN_02752	CDS	1242	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
OBENKMEN_02753	CDS	915	mak	2.7.1.4	COG1940	Fructokinase
OBENKMEN_02754	CDS	912	rdgC		COG2974	Recombination-associated protein RdgC
OBENKMEN_02755	CDS	288	ppnP	2.4.2.1	COG3123	Pyrimidine/purine nucleoside phosphorylase
OBENKMEN_02756	CDS	525	aroL	2.7.1.71		Shikimate kinase 2
OBENKMEN_02757	CDS	558	olsG	2.1.1.344		Ornithine lipid N-methyltransferase
OBENKMEN_02758	CDS	522	ycgJ	2.1.1.-		putative methyltransferase YcgJ
OBENKMEN_02759	CDS	255				hypothetical protein
OBENKMEN_02760	CDS	750	ycgR		COG5581	Flagellar brake protein YcgR
OBENKMEN_02761	CDS	1260	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
OBENKMEN_02762	CDS	951		1.1.1.215	COG1052	2-ketogluconate reductase
OBENKMEN_02763	CDS	993	gntR_2			HTH-type transcriptional regulator GntR
OBENKMEN_02764	CDS	1284				hypothetical protein
OBENKMEN_02765	CDS	282				hypothetical protein
OBENKMEN_02766	CDS	177				hypothetical protein
OBENKMEN_02767	CDS	483				hypothetical protein
OBENKMEN_02768	CDS	228				hypothetical protein
OBENKMEN_02769	CDS	651				hypothetical protein
OBENKMEN_02770	CDS	528				hypothetical protein
OBENKMEN_02771	CDS	258				hypothetical protein
OBENKMEN_02772	CDS	279				hypothetical protein
OBENKMEN_02773	CDS	1560				hypothetical protein
OBENKMEN_02774	CDS	681	noc_2			Nucleoid occlusion protein
OBENKMEN_02775	CDS	669				hypothetical protein
OBENKMEN_02776	CDS	639				hypothetical protein
OBENKMEN_02777	CDS	255				hypothetical protein
OBENKMEN_02778	CDS	891				hypothetical protein
OBENKMEN_02779	CDS	267				hypothetical protein
OBENKMEN_02780	CDS	642				hypothetical protein
OBENKMEN_02781	CDS	1257				hypothetical protein
OBENKMEN_02782	CDS	1575				hypothetical protein
OBENKMEN_02783	CDS	456				hypothetical protein
OBENKMEN_02784	CDS	372				hypothetical protein
OBENKMEN_02785	CDS	876				hypothetical protein
OBENKMEN_02786	CDS	663				hypothetical protein
OBENKMEN_02787	CDS	435				hypothetical protein
OBENKMEN_02788	CDS	834				hypothetical protein
OBENKMEN_02789	CDS	345				hypothetical protein
OBENKMEN_02790	CDS	474				hypothetical protein
OBENKMEN_02791	CDS	384				hypothetical protein
OBENKMEN_02792	CDS	747				hypothetical protein
OBENKMEN_02793	CDS	318				hypothetical protein
OBENKMEN_02794	CDS	270				hypothetical protein
OBENKMEN_02795	CDS	4578				hypothetical protein
OBENKMEN_02796	CDS	336				hypothetical protein
OBENKMEN_02797	CDS	732				hypothetical protein
OBENKMEN_02798	CDS	798				hypothetical protein
OBENKMEN_02799	CDS	588				hypothetical protein
OBENKMEN_02800	CDS	4632				hypothetical protein
OBENKMEN_02801	CDS	618				hypothetical protein
OBENKMEN_02802	CDS	2889				hypothetical protein
OBENKMEN_02803	CDS	213				hypothetical protein
OBENKMEN_02804	CDS	609	tfaE			Prophage tail fiber assembly protein TfaE
OBENKMEN_02805	CDS	759	glpR		COG1349	Glycerol-3-phosphate regulon repressor
OBENKMEN_02806	CDS	837	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
OBENKMEN_02807	CDS	330	glpE	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
OBENKMEN_02808	CDS	2712	malT		COG2909	HTH-type transcriptional regulator MalT
OBENKMEN_02809	CDS	351	malP_2	2.4.1.1	COG0058	Maltodextrin phosphorylase
OBENKMEN_02810	CDS	2049	malP_3	2.4.1.1	COG0058	Maltodextrin phosphorylase
OBENKMEN_02811	CDS	2097	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
OBENKMEN_02812	CDS	576	nfuA		COG0316	Fe/S biogenesis protein NfuA
OBENKMEN_02813	CDS	702				hypothetical protein
OBENKMEN_02814	CDS	777	bioH	3.1.1.85		Pimeloyl-[acyl-carrier protein] methyl ester esterase
OBENKMEN_02815	CDS	270				hypothetical protein
OBENKMEN_02816	CDS	258	feoC			putative [Fe-S]-dependent transcriptional repressor
OBENKMEN_02817	CDS	2316	feoB		COG0370	Fe(2+) transporter FeoB
OBENKMEN_02818	CDS	228	feoA		COG1918	Fe(2+) transport protein A
OBENKMEN_02819	CDS	2376	yhgF		COG2183	Protein YhgF
OBENKMEN_02820	CDS	516	greB		COG0782	Transcription elongation factor GreB
OBENKMEN_02821	CDS	720	ompR_2			Transcriptional regulatory protein OmpR
OBENKMEN_02822	CDS	1353	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
OBENKMEN_02823	CDS	1620	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
OBENKMEN_02824	CDS	882	hslO		COG1281	33 kDa chaperonin
OBENKMEN_02825	CDS	408	hslR		COG1188	Heat shock protein 15
OBENKMEN_02826	CDS	681	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
OBENKMEN_02827	CDS	2148	igaA			Intracellular growth attenuator protein igaA
OBENKMEN_02828	CDS	195				hypothetical protein
OBENKMEN_02829	CDS	546	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
OBENKMEN_02830	CDS	2556	mrcA		COG5009	Penicillin-binding protein 1A
OBENKMEN_02831	CDS	897				hypothetical protein
OBENKMEN_02832	CDS	606				hypothetical protein
OBENKMEN_02833	CDS	627				hypothetical protein
OBENKMEN_02834	CDS	429				hypothetical protein
OBENKMEN_02835	CDS	1503	sctC_3			Type 3 secretion system secretin
OBENKMEN_02836	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
OBENKMEN_02837	CDS	1089	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
OBENKMEN_02838	CDS	990	damX		COG3266	Cell division protein DamX
OBENKMEN_02839	CDS	816	dam	2.1.1.72	COG0338	DNA adenine methylase
OBENKMEN_02840	CDS	678	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
OBENKMEN_02841	CDS	699	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
OBENKMEN_02842	CDS	1041	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
OBENKMEN_02843	CDS	1413	cysG_2		COG0007	Siroheme synthase
OBENKMEN_02844	CDS	807	nirC		COG2116	Nitrite transporter NirC
OBENKMEN_02845	CDS	327	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
OBENKMEN_02846	CDS	2547	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
OBENKMEN_02847	CDS	1299	codA	3.5.4.1	COG0402	Cytosine deaminase
OBENKMEN_02848	CDS	1185	tsgA		COG0477	Protein TsgA
OBENKMEN_02849	CDS	2061	btuB_2			Vitamin B12 transporter BtuB
OBENKMEN_02850	CDS	987	ascG		COG1609	HTH-type transcriptional regulator AscG
OBENKMEN_02851	CDS	714	licH_2	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
OBENKMEN_02852	CDS	561				hypothetical protein
OBENKMEN_02853	CDS	450				hypothetical protein
OBENKMEN_02854	CDS	3414	menE_2	6.2.1.26		2-succinylbenzoate--CoA ligase
OBENKMEN_02855	CDS	2073	fyuA_2		COG1629	Pesticin receptor
OBENKMEN_02856	CDS	1233	pepT_1	3.4.11.4	COG2195	Peptidase T
OBENKMEN_02857	CDS	1557	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
OBENKMEN_02858	CDS	1272	nupX		COG1972	Putative nucleoside permease NupX
OBENKMEN_02859	CDS	798	deoC_3	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
OBENKMEN_02860	CDS	636	deoA_1	2.4.2.4		Thymidine phosphorylase
OBENKMEN_02861	CDS	780	deoA_2	2.4.2.4	COG0213	Thymidine phosphorylase
OBENKMEN_02862	CDS	1224	deoB	5.4.2.7	COG1015	Phosphopentomutase
OBENKMEN_02863	CDS	720	deoD	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
OBENKMEN_02864	CDS	702	ytjB		COG3726	putative inner membrane protein Smp
OBENKMEN_02865	CDS	981	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
OBENKMEN_02866	CDS	1383	radA	3.6.4.-	COG1066	DNA repair protein RadA
OBENKMEN_02867	CDS	1272	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
OBENKMEN_02868	CDS	1131				hypothetical protein
OBENKMEN_02869	CDS	1077	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
OBENKMEN_02870	CDS	633	ettA_2		COG0488	Energy-dependent translational throttle protein EttA
OBENKMEN_02871	CDS	507	pal_3			Peptidoglycan-associated lipoprotein
OBENKMEN_02872	CDS	1278	dgcN	2.7.7.65	COG2199	Diguanylate cyclase DgcN
OBENKMEN_02873	CDS	624				hypothetical protein
OBENKMEN_02874	CDS	2727	ctpF	3.6.3.-	COG0474	putative cation-transporting ATPase F
OBENKMEN_02875	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
OBENKMEN_02876	CDS	885				hypothetical protein
OBENKMEN_02877	CDS	591	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
OBENKMEN_02878	CDS	1824	typA		COG1217	GTP-binding protein TypA/BipA
OBENKMEN_02879	CDS	1410	glnA	6.3.1.2	COG0174	Glutamine synthetase
OBENKMEN_02880	CDS	1050	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
OBENKMEN_02881	CDS	1413	ntrC		COG2204	DNA-binding transcriptional regulator NtrC
OBENKMEN_02882	CDS	1374	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
OBENKMEN_02883	CDS	567	yihI		COG3078	Der GTPase-activating protein YihI
OBENKMEN_02884	CDS	651	engB		COG0218	putative GTP-binding protein EngB
OBENKMEN_02885	CDS	1086	dmlA	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
OBENKMEN_02886	CDS	942	dmlR_3			HTH-type transcriptional regulator DmlR
OBENKMEN_02887	CDS	1005	rbsR		COG1609	Ribose operon repressor
OBENKMEN_02888	CDS	993	rbsC_8		COG1172	Ribose import permease protein RbsC
OBENKMEN_02889	CDS	1491	rbsA_5	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
OBENKMEN_02890	CDS	918	rbsB_2		COG1879	Ribose import binding protein RbsB
OBENKMEN_02891	CDS	1227	eltD_2	1.1.1.-	COG1063	Erythritol/L-threitol dehydrogenase
OBENKMEN_02892	CDS	1719	ureC	3.5.1.5	COG0804	Urease subunit alpha
OBENKMEN_02893	CDS	528	ureB	3.5.1.5	COG0832	Urease subunit beta
OBENKMEN_02894	CDS	303	ureA2	3.5.1.5		Urease subunit gamma 2
OBENKMEN_02895	CDS	126				hypothetical protein
OBENKMEN_02896	CDS	666	gsiA_2	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
OBENKMEN_02897	CDS	807	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
OBENKMEN_02898	CDS	807	dppC_1		COG1173	Dipeptide transport system permease protein DppC
OBENKMEN_02899	CDS	969	gsiC		COG0601	Glutathione transport system permease protein GsiC
OBENKMEN_02900	CDS	1578				hypothetical protein
OBENKMEN_02901	CDS	213	cspG_3		COG1278	Cold shock-like protein CspG
OBENKMEN_02902	CDS	339				hypothetical protein
OBENKMEN_02903	CDS	450				hypothetical protein
OBENKMEN_02904	CDS	303				hypothetical protein
OBENKMEN_02905	rRNA	1328				16S ribosomal RNA
OBENKMEN_02906	CDS	372				hypothetical protein
OBENKMEN_02907	CDS	294				hypothetical protein
OBENKMEN_02908	CDS	3972	putA		COG0506	Bifunctional protein PutA
OBENKMEN_02909	CDS	198				hypothetical protein
OBENKMEN_02910	CDS	1485	putP		COG0591	Sodium/proline symporter
OBENKMEN_02911	CDS	849	efeU		COG0672	Ferrous iron permease EfeU
OBENKMEN_02912	CDS	1131	efeO		COG2822	Iron uptake system component EfeO
OBENKMEN_02913	CDS	1305	efeB	1.11.1.-	COG2837	Deferrochelatase/peroxidase EfeB
OBENKMEN_02914	CDS	600	wrbA	1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
OBENKMEN_02915	CDS	1179	nanM	5.1.3.24	COG3055	N-acetylneuraminate epimerase
OBENKMEN_02916	CDS	1425	cycA		COG1113	D-serine/D-alanine/glycine transporter
OBENKMEN_02917	tRNA	76				tRNA-Lys(ctt)
OBENKMEN_02918	CDS	552	ail_2		COG3637	Attachment invasion locus protein
OBENKMEN_02919	CDS	255				hypothetical protein
OBENKMEN_02920	CDS	342	ydgC		COG3136	Inner membrane protein YdgC
OBENKMEN_02921	CDS	225				hypothetical protein
OBENKMEN_02922	CDS	657	uvrY		COG2197	Response regulator UvrY
OBENKMEN_02923	CDS	1854	uvrC		COG0322	UvrABC system protein C
OBENKMEN_02924	CDS	549	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
OBENKMEN_02925	tRNA	76				tRNA-Gly(gcc)
OBENKMEN_02926	tRNA	74				tRNA-Cys(gca)
OBENKMEN_02927	tRNA	86				tRNA-Leu(taa)
OBENKMEN_02928	CDS	516				hypothetical protein
OBENKMEN_02929	CDS	228				hypothetical protein
OBENKMEN_02930	CDS	123				hypothetical protein
OBENKMEN_02931	CDS	174				hypothetical protein
OBENKMEN_02932	CDS	183				hypothetical protein
OBENKMEN_02933	CDS	189				hypothetical protein
OBENKMEN_02934	CDS	345	hcpA_4		COG3157	Major exported protein
OBENKMEN_02935	CDS	960				IS3 family transposase ISPa74
OBENKMEN_02936	CDS	420				IS3 family transposase ISPa31
OBENKMEN_02937	CDS	141				hypothetical protein
OBENKMEN_02938	CDS	279				hypothetical protein
OBENKMEN_02939	CDS	306				hypothetical protein
OBENKMEN_02940	CDS	216				hypothetical protein
OBENKMEN_02941	CDS	300				hypothetical protein
OBENKMEN_02942	CDS	360				hypothetical protein
OBENKMEN_02943	CDS	273				hypothetical protein
OBENKMEN_02944	CDS	291				hypothetical protein
OBENKMEN_02945	CDS	1077				hypothetical protein
OBENKMEN_02946	CDS	498	hpaC	1.5.1.36	COG1853	4-hydroxyphenylacetate 3-monooxygenase reductase component
OBENKMEN_02947	CDS	1365	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
OBENKMEN_02948	CDS	600	nudL	3.6.1.-		putative Nudix hydrolase NudL
OBENKMEN_02949	CDS	1377	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
OBENKMEN_02950	CDS	258				hypothetical protein
OBENKMEN_02951	CDS	1182	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
OBENKMEN_02952	CDS	1383	dbpA	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
OBENKMEN_02953	CDS	321				hypothetical protein
OBENKMEN_02954	CDS	309				hypothetical protein
OBENKMEN_02955	CDS	411	yebF			Protein YebF
OBENKMEN_02956	CDS	1578	tyrR			Transcriptional regulatory protein TyrR
OBENKMEN_02957	CDS	447				hypothetical protein
OBENKMEN_02958	CDS	459				hypothetical protein
OBENKMEN_02959	CDS	1062				hypothetical protein
OBENKMEN_02960	CDS	1398	ycjX		COG3106	putative protein YcjX
OBENKMEN_02961	CDS	243				hypothetical protein
OBENKMEN_02962	CDS	360	pspC		COG1983	Phage shock protein C
OBENKMEN_02963	CDS	228	pspB_2			Phage shock protein B
OBENKMEN_02964	CDS	666	pspA		COG1842	Phage shock protein A
OBENKMEN_02965	CDS	1029	pspF		COG1221	Psp operon transcriptional activator
OBENKMEN_02966	CDS	327				hypothetical protein
OBENKMEN_02967	CDS	459				hypothetical protein
OBENKMEN_02968	CDS	1161	flhB_2		COG1377	Flagellar biosynthetic protein FlhB
OBENKMEN_02969	CDS	2079	flhA_3		COG1298	Flagellar biosynthesis protein FlhA
OBENKMEN_02970	CDS	423	flhE			Flagellar protein FlhE
OBENKMEN_02971	CDS	420				hypothetical protein
OBENKMEN_02972	CDS	1551	htrE_4		COG3188	Outer membrane usher protein HtrE
OBENKMEN_02973	CDS	762	yadV_3			putative fimbrial chaperone YadV
OBENKMEN_02974	CDS	546	elfA			Laminin-binding fimbrial subunit ElfA
OBENKMEN_02975	CDS	2676	clpV1_5		COG0542	Protein ClpV1
OBENKMEN_02976	CDS	1836				hypothetical protein
OBENKMEN_02977	CDS	1026				hypothetical protein
OBENKMEN_02978	CDS	1182				hypothetical protein
OBENKMEN_02979	CDS	1032				hypothetical protein
OBENKMEN_02980	CDS	1338				hypothetical protein
OBENKMEN_02981	CDS	702				hypothetical protein
OBENKMEN_02982	CDS	1683	pal_4			Peptidoglycan-associated lipoprotein
OBENKMEN_02983	CDS	483				hypothetical protein
OBENKMEN_02984	CDS	132				hypothetical protein
OBENKMEN_02985	CDS	1167				hypothetical protein
OBENKMEN_02986	CDS	966	sopB			Protein SopB
OBENKMEN_02987	CDS	249				hypothetical protein
OBENKMEN_02988	CDS	201				hypothetical protein
OBENKMEN_02989	CDS	243				hypothetical protein
OBENKMEN_02990	CDS	300	parE1		COG3668	Toxin ParE1
OBENKMEN_02991	CDS	660	yopE			Outer membrane virulence protein YopE
OBENKMEN_02992	CDS	393	yerA			YopE regulator
OBENKMEN_02993	CDS	486				IS3 family transposase ISYen3
OBENKMEN_02994	CDS	129				hypothetical protein
