locus_tag	ftype	length_bp	gene	EC_number	COG	product
KJHEAMEG_02611	CDS	615	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
KJHEAMEG_02612	CDS	1992	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
KJHEAMEG_02613	CDS	957	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
KJHEAMEG_02614	CDS	1482	ampG		COG0477	Anhydromuropeptide permease
KJHEAMEG_02615	CDS	633				hypothetical protein
KJHEAMEG_02616	CDS	315	bolA		COG0271	DNA-binding transcriptional regulator BolA
KJHEAMEG_02617	CDS	1299	tig	5.2.1.8	COG0544	Trigger factor
KJHEAMEG_02618	CDS	624	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
KJHEAMEG_02619	CDS	1272	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
KJHEAMEG_02620	CDS	2355	lon_3	3.4.21.53	COG0466	Lon protease
KJHEAMEG_02621	CDS	273	hupB		COG0776	DNA-binding protein HU-beta
KJHEAMEG_02622	CDS	1869	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
KJHEAMEG_02623	CDS	375			COG1555	putative protein
KJHEAMEG_02624	CDS	399	fadM	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
KJHEAMEG_02625	CDS	696	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
KJHEAMEG_02626	CDS	1701	sgrR_2		COG4533	HTH-type transcriptional regulator SgrR
KJHEAMEG_02627	CDS	819	cof	3.6.1.-	COG0561	HMP-PP phosphatase
KJHEAMEG_02628	CDS	1056	sbnA	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
KJHEAMEG_02629	CDS	459	decR		COG1522	DNA-binding transcriptional activator DecR
KJHEAMEG_02630	CDS	1773	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
KJHEAMEG_02631	CDS	1782	mdlB	7.6.2.2	COG1132	Multidrug resistance-like ATP-binding protein MdlB
KJHEAMEG_02632	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
KJHEAMEG_02633	CDS	1287	amtB			Ammonia channel
KJHEAMEG_02634	CDS	861	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
KJHEAMEG_02635	CDS	570	ybaY		COG3126	putative lipoprotein YbaY
KJHEAMEG_02636	CDS	312	atl		COG3695	DNA base-flipping protein
KJHEAMEG_02637	CDS	1551	pdeB	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeB
KJHEAMEG_02638	CDS	261	rpmE2		COG0254	50S ribosomal protein L31 type B
KJHEAMEG_02639	CDS	471	ylaC			Inner membrane protein YlaC
KJHEAMEG_02640	CDS	552	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
KJHEAMEG_02641	CDS	219	hha			Hemolysin expression-modulating protein Hha
KJHEAMEG_02642	CDS	375	tomB			Hha toxicity modulator TomB
KJHEAMEG_02643	CDS	3150	acrB_1		COG0841	Multidrug efflux pump subunit AcrB
KJHEAMEG_02644	CDS	1194	acrA			Multidrug efflux pump subunit AcrA
KJHEAMEG_02645	CDS	654	acrR_2		COG1309	HTH-type transcriptional regulator AcrR
KJHEAMEG_02646	CDS	3363	mscK		COG3264	Mechanosensitive channel MscK
KJHEAMEG_02647	CDS	936				ISNCY family transposase ISRor2
KJHEAMEG_02648	CDS	168				hypothetical protein
KJHEAMEG_02649	CDS	516	priC		COG3923	Primosomal replication protein N''
KJHEAMEG_02650	CDS	378	ybaN		COG2832	Inner membrane protein YbaN
KJHEAMEG_02651	CDS	552	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
KJHEAMEG_02652	CDS	1929	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
KJHEAMEG_02653	CDS	330	ybaB		COG0718	Nucleoid-associated protein YbaB
KJHEAMEG_02654	CDS	606	recR		COG0353	Recombination protein RecR
KJHEAMEG_02655	CDS	1875	htpG		COG0326	Chaperone protein HtpG
KJHEAMEG_02656	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
KJHEAMEG_02657	CDS	963	hemH	4.99.1.1	COG0276	Ferrochelatase
KJHEAMEG_02658	CDS	972	aes	3.1.1.-	COG0657	Acetyl esterase
KJHEAMEG_02659	CDS	1350	gsk	2.7.1.73	COG0524	Inosine-guanosine kinase
KJHEAMEG_02660	CDS	1677	ybaL		COG1226	Putative cation/proton antiporter YbaL
KJHEAMEG_02661	CDS	126				hypothetical protein
KJHEAMEG_02662	CDS	1221	fsr			Fosmidomycin resistance protein
KJHEAMEG_02663	CDS	1653	ushA		COG0737	Protein UshA
KJHEAMEG_02664	CDS	480	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
KJHEAMEG_02665	CDS	795				hypothetical protein
KJHEAMEG_02666	CDS	828				hypothetical protein
KJHEAMEG_02667	CDS	2502	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
KJHEAMEG_02668	CDS	417	cueR		COG0789	HTH-type transcriptional regulator CueR
KJHEAMEG_02669	CDS	453	ybbJ		COG1585	Inner membrane protein YbbJ
KJHEAMEG_02670	CDS	918	qmcA		COG0330	Protein QmcA
KJHEAMEG_02671	CDS	678	fetA	3.6.3.-	COG4619	putative iron export ATP-binding protein FetA
KJHEAMEG_02672	CDS	780	fetB		COG0390	putative iron export permease protein FetB
KJHEAMEG_02673	CDS	855	cnoX		COG3118	Chaperedoxin
KJHEAMEG_02674	CDS	771				hypothetical protein
KJHEAMEG_02675	CDS	585	tesA	3.1.2.2	COG2755	Thioesterase 1/protease 1/lysophospholipase L1
KJHEAMEG_02676	CDS	687	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
KJHEAMEG_02677	CDS	2415				hypothetical protein
KJHEAMEG_02678	CDS	105				hypothetical protein
KJHEAMEG_02679	CDS	1134				hypothetical protein
KJHEAMEG_02680	CDS	831	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
KJHEAMEG_02681	CDS	1017	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
KJHEAMEG_02682	CDS	660	metP		COG2011	Methionine import system permease protein MetP
KJHEAMEG_02683	CDS	1095	selU	2.5.1.-	COG2603	tRNA 2-selenouridine synthase
KJHEAMEG_02684	CDS	927	allS_1			HTH-type transcriptional activator AllS
KJHEAMEG_02685	CDS	483	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
KJHEAMEG_02686	CDS	819	allR		COG1414	HTH-type transcriptional repressor AllR
KJHEAMEG_02687	CDS	1782	gcl	4.1.1.47	COG3960	Glyoxylate carboligase
KJHEAMEG_02688	CDS	777	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
KJHEAMEG_02689	CDS	879	glxR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
KJHEAMEG_02690	CDS	1248	sauU_3			putative sulfoacetate transporter SauU
KJHEAMEG_02691	CDS	1455	ybbW		COG1953	Putative allantoin permease
KJHEAMEG_02692	CDS	1362	allB	3.5.2.5	COG0044	Allantoinase
KJHEAMEG_02693	CDS	1299	ybbY		COG2233	Putative purine permease YbbY
KJHEAMEG_02694	CDS	1149	glxK	2.7.1.31	COG1929	Glycerate 3-kinase
KJHEAMEG_02695	CDS	786	allE	3.5.3.26	COG3257	(S)-ureidoglycine aminohydrolase
KJHEAMEG_02696	CDS	1236	allC	3.5.3.9	COG0624	Allantoate amidohydrolase
KJHEAMEG_02697	CDS	1050	allD	1.1.1.350	COG2055	Ureidoglycolate dehydrogenase (NAD(+))
KJHEAMEG_02698	CDS	1665	fdrA		COG0074	Protein FdrA
KJHEAMEG_02699	CDS	1260				hypothetical protein
KJHEAMEG_02700	CDS	810				hypothetical protein
KJHEAMEG_02701	CDS	894	arcC2	2.7.2.2		Carbamate kinase 2
KJHEAMEG_02702	CDS	1068	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
KJHEAMEG_02703	CDS	510	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
KJHEAMEG_02704	CDS	723	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
KJHEAMEG_02705	CDS	495	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
KJHEAMEG_02706	CDS	1386	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
KJHEAMEG_02707	CDS	825				hypothetical protein
KJHEAMEG_02708	CDS	438				hypothetical protein
KJHEAMEG_02709	CDS	546	ybcI		COG1988	Inner membrane protein YbcI
KJHEAMEG_02710	CDS	213	ybcJ		COG2501	putative protein YbcJ
KJHEAMEG_02711	CDS	867	folD		COG0190	Bifunctional protein FolD protein
KJHEAMEG_02712	CDS	558	fimA_1			Type-1 fimbrial protein, A chain
KJHEAMEG_02713	CDS	534	fimA_2			Type-1 fimbrial protein, A chain
KJHEAMEG_02714	CDS	369	sfmC_2			putative fimbrial chaperone SfmC
KJHEAMEG_02715	CDS	2613	sfmD		COG3188	Outer membrane usher protein SfmD
KJHEAMEG_02716	CDS	240	sfmH_2			putative fimbrial-like protein SfmH
KJHEAMEG_02717	CDS	687	sfmH_3			putative fimbrial-like protein SfmH
KJHEAMEG_02718	CDS	519	sfmF			putative fimbrial-like protein SfmF
KJHEAMEG_02719	CDS	633	bvgA			Virulence factors putative positive transcription regulator BvgA
KJHEAMEG_02720	CDS	723				hypothetical protein
KJHEAMEG_02721	CDS	309				hypothetical protein
KJHEAMEG_02722	CDS	597				hypothetical protein
KJHEAMEG_02723	tRNA	77				tRNA-Arg(tct)
KJHEAMEG_02724	CDS	273				hypothetical protein
KJHEAMEG_02725	CDS	219				hypothetical protein
KJHEAMEG_02726	CDS	159				hypothetical protein
KJHEAMEG_02727	CDS	1641				hypothetical protein
KJHEAMEG_02728	CDS	927	yfdH_2	2.4.1.-	COG0463	Prophage bactoprenol glucosyl transferase 
KJHEAMEG_02729	CDS	363	yfdG		COG2246	Prophage bactoprenol-linked glucose translocase 
KJHEAMEG_02730	CDS	330	cusS	2.7.13.3	COG0642	Sensor histidine kinase CusS
KJHEAMEG_02731	CDS	855	rclR		COG2207	RCS-specific HTH-type transcriptional activator RclR
KJHEAMEG_02732	CDS	1326	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
KJHEAMEG_02733	CDS	237	rclB			putative protein RclB
KJHEAMEG_02734	CDS	561	rclC		COG3059	Inner membrane protein RclC
KJHEAMEG_02735	CDS	1176				hypothetical protein
KJHEAMEG_02736	CDS	1395	pheP		COG1113	Phenylalanine-specific permease
KJHEAMEG_02737	CDS	1248	ybdG		COG0668	Miniconductance mechanosensitive channel YbdG
KJHEAMEG_02738	CDS	1971	lip-1	3.1.1.3		Lipase 1
KJHEAMEG_02739	CDS	2730	norR_3			Anaerobic nitric oxide reductase transcription regulator NorR
KJHEAMEG_02740	CDS	987	frlB_3	3.5.-.-	COG2222	Fructosamine deglycase FrlB
KJHEAMEG_02741	CDS	1062				hypothetical protein
KJHEAMEG_02742	CDS	855	manZ_4		COG3716	PTS system mannose-specific EIID component
KJHEAMEG_02743	CDS	744	sorC		COG3715	PTS system sorbose-specific EIIC component
KJHEAMEG_02744	CDS	471	sorB_2	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
KJHEAMEG_02745	CDS	450				hypothetical protein
KJHEAMEG_02746	CDS	654	nfsB	1.-.-.-	COG0778	Oxygen-insensitive NAD(P)H nitroreductase
KJHEAMEG_02747	CDS	369				hypothetical protein
KJHEAMEG_02748	CDS	582	betI			HTH-type transcriptional regulator BetI
KJHEAMEG_02749	CDS	342	marA_1			Multiple antibiotic resistance protein MarA
KJHEAMEG_02750	CDS	249				hypothetical protein
KJHEAMEG_02751	CDS	1119	ybdK	6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
KJHEAMEG_02752	CDS	705				hypothetical protein
KJHEAMEG_02753	CDS	2256	fepA		COG4771	Ferrienterobactin receptor
KJHEAMEG_02754	CDS	1215	fes_1		COG2382	Enterochelin esterase
KJHEAMEG_02755	CDS	219	ybdZ		COG3251	Enterobactin biosynthesis protein YbdZ
KJHEAMEG_02756	CDS	3885	entF	2.7.7.-	COG1020	Enterobactin synthase component F
KJHEAMEG_02757	CDS	1137	fepE		COG3765	Ferric enterobactin transport protein FepE
KJHEAMEG_02758	CDS	795	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
KJHEAMEG_02759	CDS	990	fepG		COG4779	Ferric enterobactin transport system permease protein FepG
KJHEAMEG_02760	CDS	1008	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
KJHEAMEG_02761	CDS	1245	entS		COG0477	Enterobactin exporter EntS
KJHEAMEG_02762	CDS	957	fepB		COG4592	Ferrienterobactin-binding periplasmic protein
KJHEAMEG_02763	CDS	1176	entC	5.4.4.2	COG1169	Isochorismate synthase EntC
KJHEAMEG_02764	CDS	1611	entE	6.3.2.14	COG1021	Enterobactin synthase component E
KJHEAMEG_02765	CDS	858	entB	6.3.2.14	COG1535	Enterobactin synthase component B
KJHEAMEG_02766	CDS	756	entA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
KJHEAMEG_02767	CDS	414	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
KJHEAMEG_02768	CDS	2106	cstA		COG1966	Peptide transporter CstA
KJHEAMEG_02769	CDS	198				hypothetical protein
KJHEAMEG_02770	CDS	1089	hcxA	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
KJHEAMEG_02771	CDS	1161	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
KJHEAMEG_02772	CDS	618	ybdM		COG1475	putative protein YbdM
KJHEAMEG_02773	CDS	1236	cysH_1	1.8.4.8		Phosphoadenosine phosphosulfate reductase
KJHEAMEG_02774	CDS	903	ybdO_3			putative HTH-type transcriptional regulator YbdO
KJHEAMEG_02775	CDS	747	dsbG		COG1651	Thiol:disulfide interchange protein DsbG
KJHEAMEG_02776	CDS	564	ahpC_2	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
KJHEAMEG_02777	CDS	1566	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
KJHEAMEG_02778	rRNA	78				5S ribosomal RNA (partial)
KJHEAMEG_02779	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
KJHEAMEG_02780	CDS	963	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
KJHEAMEG_02781	CDS	927	coaA	2.7.1.33	COG1072	Pantothenate kinase
KJHEAMEG_02782	tRNA	76				tRNA-Thr(tgt)
KJHEAMEG_02783	tRNA	85				tRNA-Tyr(gta)
KJHEAMEG_02784	tRNA	75				tRNA-Gly(tcc)
KJHEAMEG_02785	tRNA	76				tRNA-Thr(ggt)
KJHEAMEG_02786	CDS	1110				hypothetical protein
KJHEAMEG_02787	CDS	1530				hypothetical protein
KJHEAMEG_02788	CDS	678	narI	1.7.5.1	COG2181	Respiratory nitrate reductase 1 gamma chain
KJHEAMEG_02789	CDS	711	narJ		COG2180	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
KJHEAMEG_02790	CDS	1536	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
KJHEAMEG_02791	CDS	3744	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
KJHEAMEG_02792	CDS	1398	narK		COG2223	Nitrate/nitrite transporter NarK
KJHEAMEG_02793	CDS	1797	narX	2.7.13.3		Nitrate/nitrite sensor protein NarX
KJHEAMEG_02794	CDS	651	narL_2		COG2197	Nitrate/nitrite response regulator protein NarL
KJHEAMEG_02795	CDS	1425				Invasin
KJHEAMEG_02796	CDS	354	ychN		COG1553	Protein YchN
KJHEAMEG_02797	CDS	231	chaB		COG4572	Putative cation transport regulator ChaB
KJHEAMEG_02798	CDS	1101	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
KJHEAMEG_02799	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
KJHEAMEG_02800	CDS	810				hypothetical protein
KJHEAMEG_02801	CDS	390	ychQ		COG3094	Protein YchQ
KJHEAMEG_02802	CDS	834	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
KJHEAMEG_02803	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
KJHEAMEG_02804	CDS	1257	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
KJHEAMEG_02805	CDS	624	lolB		COG3017	Outer-membrane lipoprotein LolB
KJHEAMEG_02806	CDS	852	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
KJHEAMEG_02807	CDS	948	prs_2	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
KJHEAMEG_02808	CDS	1659	dauA		COG0659	C4-dicarboxylic acid transporter DauA
KJHEAMEG_02809	CDS	279				hypothetical protein
KJHEAMEG_02810	CDS	585	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
KJHEAMEG_02811	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
KJHEAMEG_02812	CDS	1266				hypothetical protein
KJHEAMEG_02813	CDS	1119	hyaA	1.12.99.6	COG1740	Hydrogenase-1 small chain
KJHEAMEG_02814	CDS	1794	hyaB_1	1.12.99.6	COG0374	Hydrogenase-1 large chain
KJHEAMEG_02815	CDS	732	hyaC_1		COG1969	putative Ni/Fe-hydrogenase 1 B-type cytochrome subunit
KJHEAMEG_02816	CDS	597	hyaD_1	3.4.23.-	COG0680	Hydrogenase 1 maturation protease
KJHEAMEG_02817	CDS	405	hyaE			Hydrogenase-1 operon protein HyaE
KJHEAMEG_02818	CDS	849				hypothetical protein
KJHEAMEG_02819	CDS	1545	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
KJHEAMEG_02820	CDS	1137	appB_2	7.1.1.3	COG1294	Cytochrome bd-II ubiquinol oxidase subunit 2
KJHEAMEG_02821	CDS	90	appX			Putative cytochrome bd-II ubiquinol oxidase subunit AppX
KJHEAMEG_02822	CDS	1275	gdhA_1	1.4.1.3	COG0334	Glutamate dehydrogenase
KJHEAMEG_02823	CDS	1713	treA	3.2.1.28	COG1626	Periplasmic trehalase
KJHEAMEG_02824	CDS	255				hypothetical protein
KJHEAMEG_02825	CDS	735	ycgR		COG5581	Flagellar brake protein YcgR
KJHEAMEG_02826	CDS	612	emtA	4.2.2.-	COG0741	Endo-type membrane-bound lytic murein transglycosylase A
KJHEAMEG_02827	CDS	915	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
KJHEAMEG_02828	CDS	1734	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
KJHEAMEG_02829	CDS	1071	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
KJHEAMEG_02830	CDS	1299	dadA_1	1.4.99.-	COG0665	D-amino acid dehydrogenase
KJHEAMEG_02831	CDS	1533				hypothetical protein
KJHEAMEG_02832	CDS	720	fadR		COG2186	Fatty acid metabolism regulator protein
KJHEAMEG_02833	CDS	1545	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
KJHEAMEG_02834	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
KJHEAMEG_02835	CDS	342	yeaR_1		COG3615	putative protein YeaR
KJHEAMEG_02836	CDS	174	gnsA			Protein GnsA
KJHEAMEG_02837	CDS	138				hypothetical protein
KJHEAMEG_02838	CDS	447				hypothetical protein
KJHEAMEG_02839	CDS	660	ycgM		COG0179	putative protein YcgM
KJHEAMEG_02840	CDS	294	ycgL		COG3100	Protein YcgL
KJHEAMEG_02841	CDS	708	minC		COG0850	Septum site-determining protein MinC
KJHEAMEG_02842	CDS	813	minD		COG2894	Septum site-determining protein MinD
KJHEAMEG_02843	CDS	267	minE		COG0851	Cell division topological specificity factor
KJHEAMEG_02844	CDS	1173	rnd	3.1.13.5	COG0349	Ribonuclease D
KJHEAMEG_02845	CDS	246				IS200/IS605 family transposase IS200F
KJHEAMEG_02846	tRNA	77				tRNA-Arg(acg)
KJHEAMEG_02847	tRNA	77				tRNA-Arg(acg)
KJHEAMEG_02848	tRNA	77				tRNA-Arg(acg)
KJHEAMEG_02849	tRNA	93				tRNA-Ser(gct)
KJHEAMEG_02850	CDS	186	csrA		COG1551	Carbon storage regulator
KJHEAMEG_02851	CDS	2631	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
KJHEAMEG_02852	CDS	540	recX		COG2137	Regulatory protein RecX
KJHEAMEG_02853	CDS	1062	recA		COG0468	Protein RecA
KJHEAMEG_02854	CDS	498	pncC_2	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
KJHEAMEG_02855	CDS	246				hypothetical protein
KJHEAMEG_02856	CDS	1080	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
KJHEAMEG_02857	CDS	564	srlA_1		COG3730	PTS system glucitol/sorbitol-specific EIIC component
KJHEAMEG_02858	CDS	972	srlE_1	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
KJHEAMEG_02859	CDS	363	srlB_1		COG3731	PTS system glucitol/sorbitol-specific EIIA component
KJHEAMEG_02860	CDS	780	srlD	1.1.1.140	COG1028	Sorbitol-6-phosphate 2-dehydrogenase
KJHEAMEG_02861	CDS	360				hypothetical protein
KJHEAMEG_02862	CDS	774	srlR_1		COG1349	Glucitol operon repressor
KJHEAMEG_02863	CDS	966	gutQ	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase GutQ
KJHEAMEG_02864	CDS	1521	norR_4		COG3604	Anaerobic nitric oxide reductase transcription regulator NorR
KJHEAMEG_02865	CDS	1440	norV_1		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
KJHEAMEG_02866	CDS	1134	norW	1.18.1.-	COG1251	Nitric oxide reductase FlRd-NAD(+) reductase
KJHEAMEG_02867	CDS	2241	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
KJHEAMEG_02868	CDS	546	hyfA_2	1.-.-.-	COG1142	Hydrogenase-4 component A
KJHEAMEG_02869	CDS	810				hypothetical protein
KJHEAMEG_02870	CDS	471	hycI	3.4.23.51	COG0680	Hydrogenase 3 maturation protease
KJHEAMEG_02871	CDS	411				hypothetical protein
KJHEAMEG_02872	CDS	768	hycG		COG3260	Formate hydrogenlyase subunit 7
KJHEAMEG_02873	CDS	543	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
KJHEAMEG_02874	CDS	1710	hycE		COG3261	Formate hydrogenlyase subunit 5
KJHEAMEG_02875	CDS	924	hycD		COG0650	Formate hydrogenlyase subunit 4
KJHEAMEG_02876	CDS	1827	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
KJHEAMEG_02877	CDS	609	hyfA_3	1.-.-.-	COG1142	Hydrogenase-4 component A
KJHEAMEG_02878	CDS	462	hycA			Formate hydrogenlyase regulatory protein HycA
KJHEAMEG_02879	CDS	357	hypA		COG0375	Hydrogenase maturation factor HypA
KJHEAMEG_02880	CDS	873	hypB		COG0378	Hydrogenase maturation factor HypB
KJHEAMEG_02881	CDS	273	hypC		COG0298	Hydrogenase maturation factor HypC
KJHEAMEG_02882	CDS	1122	hypD		COG0409	Hydrogenase maturation factor HypD
KJHEAMEG_02883	CDS	1011	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
KJHEAMEG_02884	CDS	2079	fhlA		COG3604	Formate hydrogenlyase transcriptional activator
KJHEAMEG_02885	CDS	345				hypothetical protein
KJHEAMEG_02886	CDS	918			COG0803	putative periplasmic iron-binding protein
KJHEAMEG_02887	CDS	822	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
KJHEAMEG_02888	CDS	861	mntB_2			Manganese transport system membrane protein MntB
KJHEAMEG_02889	CDS	849	mntB_3			Manganese transport system membrane protein MntB
KJHEAMEG_02890	CDS	867	yopJ			Effector protein YopJ
KJHEAMEG_02891	CDS	756				hypothetical protein
KJHEAMEG_02892	CDS	888	rhaR_6			HTH-type transcriptional activator RhaR
KJHEAMEG_02893	CDS	453				hypothetical protein
KJHEAMEG_02894	CDS	681	orgB			Oxygen-regulated invasion protein OrgB
KJHEAMEG_02895	CDS	579	orgA			Oxygen-regulated invasion protein OrgA
KJHEAMEG_02896	CDS	759	prgK		COG4669	Lipoprotein PrgK
KJHEAMEG_02897	CDS	306				hypothetical protein
KJHEAMEG_02898	CDS	243	prgI			Protein PrgI
KJHEAMEG_02899	CDS	1236	prgH			Protein PrgH
KJHEAMEG_02900	CDS	930	rhaR_7			HTH-type transcriptional activator RhaR
KJHEAMEG_02901	CDS	1662	hilA		COG0457	Transcriptional regulator HilA
KJHEAMEG_02902	CDS	483				hypothetical protein
KJHEAMEG_02903	CDS	1608	sptP			Secreted effector protein SptP
KJHEAMEG_02904	CDS	393	sicP			Chaperone protein sicP
KJHEAMEG_02905	CDS	261				hypothetical protein
KJHEAMEG_02906	CDS	249	acpP_2		COG0236	Acyl carrier protein
KJHEAMEG_02907	CDS	2058	sipA			Cell invasion protein SipA
KJHEAMEG_02908	CDS	1032	sipD			Cell invasion protein SipD
KJHEAMEG_02909	CDS	1230	sipC			Cell invasion protein SipC
KJHEAMEG_02910	CDS	1782	sipB			Cell invasion protein SipB
KJHEAMEG_02911	CDS	498	sicA		COG0457	Chaperone protein SicA
KJHEAMEG_02912	CDS	1071	spaS		COG1377	Surface presentation of antigens protein SpaS
KJHEAMEG_02913	CDS	792	spaR_1		COG4791	Surface presentation of antigens protein SpaR
KJHEAMEG_02914	CDS	261	spaQ_1		COG4794	Surface presentation of antigens protein SpaQ
KJHEAMEG_02915	CDS	675	spaP_1		COG4790	Surface presentation of antigens protein SpaP
KJHEAMEG_02916	CDS	912	spaO		COG1886	Surface presentation of antigens protein SpaO
KJHEAMEG_02917	CDS	1011				hypothetical protein
KJHEAMEG_02918	CDS	444				hypothetical protein
KJHEAMEG_02919	CDS	1296	spaL	7.1.2.2	COG1157	putative ATP synthase SpaL
KJHEAMEG_02920	CDS	408	spaK			Surface presentation of antigens protein SpaK
KJHEAMEG_02921	CDS	2058	invA		COG4789	Invasion protein InvA
KJHEAMEG_02922	CDS	1119	mxiC			Protein MxiC
KJHEAMEG_02923	CDS	1689	sctC_1		COG1450	Type 3 secretion system secretin
KJHEAMEG_02924	CDS	750	invF			Invasion protein InvF
KJHEAMEG_02925	CDS	444	invH			Type 3 secretion system pilotin
KJHEAMEG_02926	CDS	450				hypothetical protein
KJHEAMEG_02927	CDS	333				hypothetical protein
KJHEAMEG_02928	CDS	327				hypothetical protein
KJHEAMEG_02929	CDS	282				hypothetical protein
KJHEAMEG_02930	CDS	528				hypothetical protein
KJHEAMEG_02931	CDS	177				hypothetical protein
KJHEAMEG_02932	CDS	657	pphB	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 2
KJHEAMEG_02933	CDS	2568	mutS		COG0249	DNA mismatch repair protein MutS
KJHEAMEG_02934	CDS	381				hypothetical protein
KJHEAMEG_02935	CDS	1209	jefA			Drug efflux pump JefA
KJHEAMEG_02936	CDS	912	dmlR_8			HTH-type transcriptional regulator DmlR
KJHEAMEG_02937	CDS	1497	gntT_2		COG2610	High-affinity gluconate transporter
